======================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
 WordCnt             LINK_00               LINK_01               LINK_02               LINK_03               LINK_04               LINK_05               LINK_06               LINK_07               LINK_08               LINK_09               LINK_10               LINK_11               LINK_12               LINK_13               LINK_14               LINK_15               LINK_16               LINK_17               LINK_18               LINK_19               LINK_20               LINK_21               LINK_22               LINK_23               LINK_24               LINK_25               LINK_26               LINK_27               LINK_28               LINK_29               LINK_30               LINK_31               LINK_32               LINK_33               LINK_34               LINK_35               LINK_36               LINK_37               LINK_38               LINK_39               LINK_40               LINK_41               LINK_42               LINK_43               LINK_44               LINK_45               LINK_46               LINK_47
0x0009     0x0000000a028000dd    0x3ae20044028000dd    0x00000009028000dd    0x00cd7813028000dd    0x0000001b028000dd    0x00efe381028000dd    0x0000000b028000dd    0x0100df89028000dd    0x0000000b028000dd    0x3f713b99028000dd    0x0000000b028000dd    0x3f41bbe2028000dd    0x00030009028000dd    0x3ba1584f028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x0000000a1b8000dd    0x015e4bc81b8000dd    0x000000171b8000dd    0x076dfc691b8000dd    0x000000131b8000dd    0x04df03d81b8000dd    0x0000000a1b8000dd    0x0bbf17d11b8000dd    0x0000000e1b8000dd    0x02200fcd1b8000dd    0x000000161b8000dd    0x05d13c9f1b8000dd    0x0000000c1b8000dd    0x04820bfd1b8000dd    0x000000141b8000dd    0x075e5c5b1b8000dd    0x0000000b1b8000dd    0x021f105e1b8000dd    0x000000091b8000dd    0x05dfcc921b8000dd    0x000000091b8000dd    0x3a41cc8c1b8000dd    0x0000000b1b8000dd    0x05d1d4a31b8000dd    
0x000a     0x0000000000030000    0x0000000000000000    0x0000000000000003    0x000000000021a36c    0x0000002d00000004    0x0011135a00223b66    0x0000001e00000004    0x0010288b0021db7b    0x0000001900000004    0x001e984c0022575b    0x0000001600000003    0x001f88780021b75d    0x0000001600000000    0x001067bf00000000    0x0000001400000000    0x001d8bcb00000000    0x0000001200000000    0x00125b5a00000000    0x0000000d00000000    0x001f885000000000    0x0000000c00000000    0x00102bf800000000    0x0000000b00000000    0x0011688b00000000    0x0000000000030000    0x0000000000000000    0x0000000000000003    0x00000000002e0759    0x000000210000000c    0x001d6fbf002e2f66    0x0000002000000007    0x001283f6002d5766    0x0000001900000004    0x001e84810020276b    0x0000001800000008    0x001e5f64002d6359    0x0000001100000004    0x00103b6a002fa376    0x0000000c00000005    0x001d7bec002ecf71    0x0000000a00000012    0x001fdbb0002d43be    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x000b     0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x000c     0x0000000a2a8000dd    0x3aee40442a8000dd    0x0000000c2a8000dd    0x3fc017e72a8000dd    0x0000000e2a8000dd    0x001fc4882a8000dd    0x0000000b2a8000dd    0x3f7d7b992a8000dd    0x0000000b2a8000dd    0x3f4dfbe22a8000dd    0x000300092a8000dd    0x3bad984f2a8000dd    0x000300002a8000dd    0x000000002a8000dd    0x000300002a8000dd    0x000000002a8000dd    0x000300002a8000dd    0x000000002a8000dd    0x000300002a8000dd    0x000000002a8000dd    0x000300002a8000dd    0x000000002a8000dd    0x000300002a8000dd    0x000000002a8000dd    0x00000016028000dd    0x05dd7c9f028000dd    0x0000000c028000dd    0x048e4bfd028000dd    0x0000000c028000dd    0x01d20c20028000dd    0x0000000d028000dd    0x0041c84f028000dd    0x00000009028000dd    0x3a4e0c8c028000dd    0x00000009028000dd    0x050f93be028000dd    0x0000000a028000dd    0x0031ec86028000dd    0x00000008028000dd    0x3f51fc27028000dd    0x0000000b028000dd    0x05de14a3028000dd    0x0000000d028000dd    0x07de37c6028000dd    0x0000001a028000dd    0x104ff49f028000dd    0x00030000028000dd    0x00000000028000dd    
0x000d     0x0000000000030000    0x0000000000000000    0x0000000000000003    0x0000000000212f56    0x0000002d00000003    0x001d535a002de36c    0x0000001200000004    0x001e9b5a002e7b66    0x0000001100000004    0x00116814002e1b7b    0x0000000f00000007    0x0010df790020e76c    0x0000000e00000004    0x0012abd8002e975b    0x0000000c00000003    0x00105078002df75d    0x0000000c00000004    0x001f8baa0020db75    0x0000000b00000012    0x001da88b002f5463    0x0000000b00000007    0x001d5bd80020d8aa    0x0000000000000007    0x000000000020f852    0x0000000000030000    0x0000000000000000    0x0000000000000003    0x00000000002f275a    0x0000002400000004    0x0011bb880022a366    0x0000002000000005    0x001ec3f60020db6c    0x0003001600000004    0x00120413002ff357    0x0000000e00000007    0x00129c3800226f5a    0x0000000d00000003    0x001153b00021bf82    0x0000000900000007    0x001f3b9c002ff402    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x000e     0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x000f     0x00000009118000dd    0x0211938c118000dd    0x0000000c118000dd    0x0221c75c118000dd    0x00000009118000dd    0x3c32b85f118000dd    0x0000000d118000dd    0x3e922050118000dd    0x00000009118000dd    0x364247c6118000dd    0x00030000118000dd    0x00000000118000dd    0x00030000118000dd    0x00000000118000dd    0x00030000118000dd    0x00000000118000dd    0x00030000118000dd    0x00000000118000dd    0x00030000118000dd    0x00000000118000dd    0x00030000118000dd    0x00000000118000dd    0x00030000118000dd    0x00000000118000dd    0x00000008028000dd    0x3ccdb833028000dd    0x0000000d028000dd    0x004e0b6a028000dd    0x0000002a028000dd    0x37cee05a028000dd    0x00000009028000dd    0x00604019028000dd    0x0000000c028000dd    0x04e1fbfb028000dd    0x0000002b028000dd    0x37c20087028000dd    0x0000002c028000dd    0x378e7442028000dd    0x0000000a028000dd    0x37bdc061028000dd    0x0000000a028000dd    0x003e2fa1028000dd    0x00000008028000dd    0x04c063d2028000dd    0x00000012028000dd    0x3dcfc3f1028000dd    0x0000000e028000dd    0x3ddeb803028000dd    
0x0010     0x0000000000030000    0x0000000000000000    0x0000000000000003    0x00000000002d6f56    0x0000002c00000003    0x0012289f00229f6b    0x0000001700000004    0x00120814002f2768    0x0000001400000004    0x001f3b8800217778    0x0000001200000007    0x001d58500020ab7e    0x0000001100000004    0x001da8140021eb7c    0x0000000e00000003    0x001eebd8002f2b75    0x0000000c00000000    0x001f0f5600000000    0x0000000b00000000    0x0011183c00000000    0x0000000b00000000    0x0011bbc400000000    0x0000000000000000    0x0000000000000000    0x0000000000030000    0x0000000000000000    0x00000000003d0043    0x00000000002ef450    0x0033003700000000    0x001efc5600000000    0x000000230007000d    0x0011db7e0022289b    0x001300180003000a    0x001fd7ef002fabe4    0x0000001200000008    0x001e98a20020cb80    0x0000001000000009    0x0010cb7e002ddbce    0x0006000e00020006    0x0012587300219890    0x0000000c00000000    0x0012abba00000000    0x0000000b00000000    0x001f8b6a00000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0011     0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0012     0x0000001c028000dd    0x00be004a028000dd    0x0000000a028000dd    0x008f0075028000dd    0x0000000c028000dd    0x088ff7c4028000dd    0x00000014028000dd    0x009e0450028000dd    0x00000022028000dd    0x00dd6054028000dd    0x0000002b028000dd    0x008d6c5e028000dd    0x00000009028000dd    0x3c3efb7a028000dd    0x0000001b028000dd    0x00713faa028000dd    0x0000000d028000dd    0x3e9e636b028000dd    0x00000019028000dd    0x009f7c68028000dd    0x00000014028000dd    0x00609062028000dd    0x000000b6028000dd    0x00e1afb4028000dd    0x0000000c028000dd    0x04ee3bfb028000dd    0x0000002b028000dd    0x37ce4087028000dd    0x00000009028000dd    0x007063c6028000dd    0x00000012028000dd    0x02112bc0028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    
0x0013     0x0000000000030000    0x0000000000000000    0x000000000014001d    0x00000000002d6074    0x002f003900000000    0x001d3c6800000000    0x0000002c001c0021    0x001e6bba002d606b    0x0000001300120012    0x001050960021cbc3    0x000e001000000010    0x0011bbe200214828    0x0000000b0000000a    0x001d5b57002e8be0    0x0000000000000008    0x00000000002eb820    0x0000000000000000    0x0000000000000000    0x0000000000010007    0x00000000002dd81c    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000030000    0x0000000000000000    0x0000000000000011    0x00000000002f2b7c    0x000000230007000d    0x001e1b7e002e689b    0x0000001200000008    0x0011689f002f4870    0x0006000e00000008    0x001e98730021ef74    0x0000000c00020006    0x001eebba002dd890    0x0000000b00000000    0x001f8bf600000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0014     0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0015     0x0003001a028000dd    0x004033c2028000dd    0x0000000e028000dd    0x35b073d8028000dd    0x0000000f028000dd    0x00d11851028000dd    0x0000000a028000dd    0x3d123770028000dd    0x0003000a028000dd    0x02524056028000dd    0x0000001b028000dd    0x007d7faa028000dd    0x0000000b028000dd    0x362fb85b028000dd    0x00000008028000dd    0x0292b3a6028000dd    0x0000000b028000dd    0x36f1c3e1028000dd    0x00000009028000dd    0x3f729faa028000dd    0x000000b6028000dd    0x00edefb4028000dd    0x00000009028000dd    0x033e3c99028000dd    0x0000000e028000dd    0x3921577d028000dd    0x0000000f028000dd    0x38002b8a028000dd    0x0000000c028000dd    0x3c22a75c028000dd    0x00000012028000dd    0x021d6bc0028000dd    0x0000000d028000dd    0x04cfc7ed028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    
0x0016     0x0000000000030000    0x0000000000000000    0x0000000000120012    0x00000000002e0bc3    0x0000003400000000    0x0012bc0b00000000    0x0000001b00000010    0x0011a02b002d8828    0x0000001300040009    0x00120ba200222c54    0x000e00100000000a    0x001dfbe20021d02c    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000030000    0x0000000000000000    0x000000000000001a    0x00000000002248a3    0x0000001e00000008    0x00102bba002e2f74    0x0000001200000006    0x001da89f0022289b    0x0000001100000000    0x00127ca100000000    0x0000000e00000000    0x001f384600000000    0x0000000b00000000    0x0012584600000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0017     0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0018     0x0000000f028000dd    0x00dd5851028000dd    0x0000000a028000dd    0x3d1e7770028000dd    0x0003000a028000dd    0x025e8056028000dd    0x0000000c028000dd    0x3b21783d028000dd    0x00000008028000dd    0x029ef3a6028000dd    0x0000000a028000dd    0x00af2c28028000dd    0x0000000b028000dd    0x36fe03e1028000dd    0x00000027028000dd    0x00af0c0c028000dd    0x00000009028000dd    0x3f7edfaa028000dd    0x00000046028000dd    0x009fd011028000dd    0x00000020028000dd    0x009fd3fe028000dd    0x00000026028000dd    0x00cf7c12028000dd    0x00000008028000dd    0x0bdf7c26028000dd    0x00000017028000dd    0x0761bf84028000dd    0x0000000e028000dd    0x0051c3d6028000dd    0x0000000e028000dd    0x392d977d028000dd    0x00000009028000dd    0x009ffc81028000dd    0x0000000b028000dd    0x3e10f79d028000dd    0x00000014028000dd    0x07521f76028000dd    0x0000000c028000dd    0x3c2ee75c028000dd    0x00000011028000dd    0x037fc889028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    
0x0019     0x0000000000030000    0x0000000000000000    0x00000000004c004c    0x00000000002fa40c    0x002c002c00000000    0x001f8c0a00000000    0x0019002300050009    0x001fc432002e6c54    0x0000001b0000000a    0x001de02b002e102c    0x0000001900000000    0x00125b6600000000    0x0000001300000000    0x001e4ba200000000    0x0000001000000000    0x0010cbce00000000    0x0000000d00000000    0x0011b81e00000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000030000    0x0000000000000000    0x000000000000001a    0x00000000002e88a3    0x0000001900000008    0x0012479c002fb89c    0x0000001100000008    0x001ebca100219818    0x0000000d0000000c    0x001fdb7e00209829    0x0000000b00000000    0x001e984600000000    0x0000000a00000005    0x001f8b570022a814    0x0000000000000006    0x00000000002e689b    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x001a     0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
